geometry,id,S_US_Inundation_Ar,S_DS_Inundation_Ar,S_Lev_Inundation_Ar,S_Inc_Flood_Scen_Ar,dist_to_S_Levee_Ln,dist_to_S_RM_Dams_Pt,elevation_m,longitude,latitude
POINT (-77.8979999999997 34.24799999999986),7022,False,False,False,False,1000000.0,1000000.0,0,-77.8979999999997,34.24799999999986
POINT (-77.8969999999997 34.24799999999986),7023,False,False,False,False,1000000.0,1000000.0,0,-77.8969999999997,34.24799999999986
POINT (-77.89599999999969 34.24799999999986),7024,False,False,False,False,1000000.0,1000000.0,0,-77.89599999999969,34.24799999999986
POINT (-77.89499999999968 34.24799999999986),7025,False,False,False,False,1000000.0,1000000.0,0,-77.89499999999968,34.24799999999986
POINT (-77.89399999999968 34.24799999999986),7026,False,False,False,False,1000000.0,1000000.0,0,-77.89399999999968,34.24799999999986
POINT (-77.89299999999967 34.24799999999986),7027,False,False,False,False,1000000.0,1000000.0,0,-77.89299999999967,34.24799999999986
POINT (-77.89199999999967 34.24799999999986),7028,False,False,False,False,1000000.0,1000000.0,0,-77.89199999999967,34.24799999999986
POINT (-77.89099999999966 34.24799999999986),7029,False,False,False,False,1000000.0,1000000.0,0,-77.89099999999966,34.24799999999986
POINT (-77.88999999999966 34.24799999999986),7030,False,False,False,False,1000000.0,1000000.0,0,-77.88999999999966,34.24799999999986
POINT (-77.88899999999965 34.24799999999986),7031,False,False,False,False,1000000.0,1000000.0,0,-77.88899999999965,34.24799999999986
POINT (-77.88799999999965 34.24799999999986),7032,False,False,False,False,1000000.0,1000000.0,0,-77.88799999999965,34.24799999999986
POINT (-77.88699999999965 34.24799999999986),7033,False,False,False,False,1000000.0,1000000.0,0,-77.88699999999965,34.24799999999986
POINT (-77.88599999999964 34.24799999999986),7034,False,False,False,False,1000000.0,1000000.0,0,-77.88599999999964,34.24799999999986
POINT (-77.88499999999964 34.24799999999986),7035,False,False,False,False,1000000.0,1000000.0,0,-77.88499999999964,34.24799999999986
POINT (-77.88399999999963 34.24799999999986),7036,False,False,False,False,1000000.0,1000000.0,0,-77.88399999999963,34.24799999999986
POINT (-77.88299999999963 34.24799999999986),7037,False,False,False,False,1000000.0,1000000.0,0,-77.88299999999963,34.24799999999986
POINT (-77.88199999999962 34.24799999999986),7038,False,False,False,False,1000000.0,1000000.0,0,-77.88199999999962,34.24799999999986
POINT (-77.88099999999962 34.24799999999986),7039,False,False,False,False,1000000.0,1000000.0,0,-77.88099999999962,34.24799999999986
POINT (-77.87999999999961 34.24799999999986),7040,False,False,False,False,1000000.0,1000000.0,0,-77.87999999999961,34.24799999999986
POINT (-77.8789999999996 34.24799999999986),7041,False,False,False,False,1000000.0,1000000.0,0,-77.8789999999996,34.24799999999986
POINT (-77.8779999999996 34.24799999999986),7042,False,False,False,False,1000000.0,1000000.0,0,-77.8779999999996,34.24799999999986
POINT (-77.8769999999996 34.24799999999986),7043,False,False,False,False,1000000.0,1000000.0,0,-77.8769999999996,34.24799999999986
POINT (-77.87599999999959 34.24799999999986),7044,False,False,False,False,1000000.0,1000000.0,0,-77.87599999999959,34.24799999999986
POINT (-77.87499999999959 34.24799999999986),7045,False,False,False,False,1000000.0,1000000.0,0,-77.87499999999959,34.24799999999986
POINT (-77.87399999999958 34.24799999999986),7046,False,False,False,False,1000000.0,1000000.0,0,-77.87399999999958,34.24799999999986
POINT (-77.87299999999958 34.24799999999986),7047,False,False,False,False,1000000.0,1000000.0,0,-77.87299999999958,34.24799999999986
POINT (-77.87199999999957 34.24799999999986),7048,False,False,False,False,1000000.0,1000000.0,0,-77.87199999999957,34.24799999999986
POINT (-77.87099999999957 34.24799999999986),7049,False,False,False,False,1000000.0,1000000.0,0,-77.87099999999957,34.24799999999986
POINT (-77.86999999999956 34.24799999999986),7050,False,False,False,False,1000000.0,1000000.0,0,-77.86999999999956,34.24799999999986
POINT (-77.86899999999956 34.24799999999986),7051,False,False,False,False,1000000.0,1000000.0,0,-77.86899999999956,34.24799999999986
POINT (-77.86799999999955 34.24799999999986),7052,False,False,False,False,1000000.0,1000000.0,0,-77.86799999999955,34.24799999999986
POINT (-77.86699999999955 34.24799999999986),7053,False,False,False,False,1000000.0,1000000.0,0,-77.86699999999955,34.24799999999986
POINT (-77.86599999999954 34.24799999999986),7054,False,False,False,False,1000000.0,1000000.0,0,-77.86599999999954,34.24799999999986
POINT (-77.86499999999954 34.24799999999986),7055,False,False,False,False,1000000.0,1000000.0,0,-77.86499999999954,34.24799999999986
POINT (-77.86399999999954 34.24799999999986),7056,False,False,False,False,1000000.0,1000000.0,0,-77.86399999999954,34.24799999999986
POINT (-77.86299999999953 34.24799999999986),7057,False,False,False,False,1000000.0,1000000.0,0,-77.86299999999953,34.24799999999986
POINT (-77.86199999999953 34.24799999999986),7058,False,False,False,False,1000000.0,1000000.0,0,-77.86199999999953,34.24799999999986
POINT (-77.86099999999952 34.24799999999986),7059,False,False,False,False,1000000.0,1000000.0,0,-77.86099999999952,34.24799999999986
POINT (-77.85999999999952 34.24799999999986),7060,False,False,False,False,1000000.0,1000000.0,0,-77.85999999999952,34.24799999999986
POINT (-77.85899999999951 34.24799999999986),7061,False,False,False,False,1000000.0,1000000.0,0,-77.85899999999951,34.24799999999986
POINT (-77.8579999999995 34.24799999999986),7062,False,False,False,False,1000000.0,1000000.0,0,-77.8579999999995,34.24799999999986
POINT (-77.8569999999995 34.24799999999986),7063,False,False,False,False,1000000.0,1000000.0,0,-77.8569999999995,34.24799999999986
POINT (-77.8559999999995 34.24799999999986),7064,False,False,False,False,1000000.0,1000000.0,0,-77.8559999999995,34.24799999999986
POINT (-77.85499999999949 34.24799999999986),7065,False,False,False,False,1000000.0,1000000.0,0,-77.85499999999949,34.24799999999986
POINT (-77.85399999999949 34.24799999999986),7066,False,False,False,False,1000000.0,1000000.0,0,-77.85399999999949,34.24799999999986
POINT (-77.85299999999948 34.24799999999986),7067,False,False,False,False,1000000.0,1000000.0,0,-77.85299999999948,34.24799999999986
POINT (-77.85199999999948 34.24799999999986),7068,False,False,False,False,1000000.0,1000000.0,0,-77.85199999999948,34.24799999999986
POINT (-77.85099999999947 34.24799999999986),7069,False,False,False,False,1000000.0,1000000.0,0,-77.85099999999947,34.24799999999986
POINT (-77.84999999999947 34.24799999999986),7070,False,False,False,False,1000000.0,1000000.0,0,-77.84999999999947,34.24799999999986
POINT (-77.84899999999946 34.24799999999986),7071,False,False,False,False,1000000.0,1000000.0,0,-77.84899999999946,34.24799999999986
POINT (-77.84799999999946 34.24799999999986),7072,False,False,False,False,1000000.0,1000000.0,0,-77.84799999999946,34.24799999999986
POINT (-77.84699999999945 34.24799999999986),7073,False,False,False,False,1000000.0,1000000.0,0,-77.84699999999945,34.24799999999986
POINT (-77.84599999999945 34.24799999999986),7074,False,False,False,False,1000000.0,1000000.0,0,-77.84599999999945,34.24799999999986
POINT (-77.84499999999944 34.24799999999986),7075,False,False,False,False,1000000.0,1000000.0,0,-77.84499999999944,34.24799999999986
POINT (-77.84399999999944 34.24799999999986),7076,False,False,False,False,1000000.0,1000000.0,0,-77.84399999999944,34.24799999999986
POINT (-77.84299999999944 34.24799999999986),7077,False,False,False,False,1000000.0,1000000.0,0,-77.84299999999944,34.24799999999986
POINT (-77.84199999999943 34.24799999999986),7078,False,False,False,False,1000000.0,1000000.0,0,-77.84199999999943,34.24799999999986
POINT (-77.84099999999943 34.24799999999986),7079,False,False,False,False,1000000.0,1000000.0,0,-77.84099999999943,34.24799999999986
POINT (-77.96 34.24899999999986),7080,False,False,False,False,1000000.0,1000000.0,0,-77.96,34.24899999999986
POINT (-77.95899999999999 34.24899999999986),7081,False,False,False,False,1000000.0,1000000.0,0,-77.95899999999999,34.24899999999986
POINT (-77.95799999999998 34.24899999999986),7082,False,False,False,False,1000000.0,1000000.0,0,-77.95799999999998,34.24899999999986
POINT (-77.95699999999998 34.24899999999986),7083,False,False,False,False,1000000.0,1000000.0,0,-77.95699999999998,34.24899999999986
POINT (-77.95599999999997 34.24899999999986),7084,False,False,False,False,1000000.0,1000000.0,0,-77.95599999999997,34.24899999999986
POINT (-77.95499999999997 34.24899999999986),7085,False,False,False,False,1000000.0,1000000.0,0,-77.95499999999997,34.24899999999986
POINT (-77.95399999999997 34.24899999999986),7086,False,False,False,False,1000000.0,1000000.0,0,-77.95399999999997,34.24899999999986
POINT (-77.95299999999996 34.24899999999986),7087,False,False,False,False,1000000.0,1000000.0,0,-77.95299999999996,34.24899999999986
POINT (-77.95199999999996 34.24899999999986),7088,False,False,False,False,1000000.0,1000000.0,0,-77.95199999999996,34.24899999999986
POINT (-77.95099999999995 34.24899999999986),7089,False,False,False,False,1000000.0,1000000.0,0,-77.95099999999995,34.24899999999986
POINT (-77.94999999999995 34.24899999999986),7090,False,False,False,False,1000000.0,1000000.0,0,-77.94999999999995,34.24899999999986
POINT (-77.94899999999994 34.24899999999986),7091,False,False,False,False,1000000.0,1000000.0,0,-77.94899999999994,34.24899999999986
POINT (-77.94799999999994 34.24899999999986),7092,False,False,False,False,1000000.0,1000000.0,0,-77.94799999999994,34.24899999999986
POINT (-77.94699999999993 34.24899999999986),7093,False,False,False,False,1000000.0,1000000.0,0,-77.94699999999993,34.24899999999986
POINT (-77.94599999999993 34.24899999999986),7094,False,False,False,False,1000000.0,1000000.0,0,-77.94599999999993,34.24899999999986
POINT (-77.94499999999992 34.24899999999986),7095,False,False,False,False,1000000.0,1000000.0,0,-77.94499999999992,34.24899999999986
POINT (-77.94399999999992 34.24899999999986),7096,False,False,False,False,1000000.0,1000000.0,0,-77.94399999999992,34.24899999999986
POINT (-77.94299999999991 34.24899999999986),7097,False,False,False,False,1000000.0,1000000.0,0,-77.94299999999991,34.24899999999986
POINT (-77.94199999999991 34.24899999999986),7098,False,False,False,False,1000000.0,1000000.0,0,-77.94199999999991,34.24899999999986
POINT (-77.9409999999999 34.24899999999986),7099,False,False,False,False,1000000.0,1000000.0,0,-77.9409999999999,34.24899999999986
POINT (-77.9399999999999 34.24899999999986),7100,False,False,False,False,1000000.0,1000000.0,0,-77.9399999999999,34.24899999999986
POINT (-77.9389999999999 34.24899999999986),7101,False,False,False,False,1000000.0,1000000.0,0,-77.9389999999999,34.24899999999986
POINT (-77.93799999999989 34.24899999999986),7102,False,False,False,False,1000000.0,1000000.0,0,-77.93799999999989,34.24899999999986
POINT (-77.93699999999988 34.24899999999986),7103,False,False,False,False,1000000.0,1000000.0,0,-77.93699999999988,34.24899999999986
POINT (-77.93599999999988 34.24899999999986),7104,False,False,False,False,1000000.0,1000000.0,0,-77.93599999999988,34.24899999999986
POINT (-77.93499999999987 34.24899999999986),7105,False,False,False,False,1000000.0,1000000.0,0,-77.93499999999987,34.24899999999986
POINT (-77.93399999999987 34.24899999999986),7106,False,False,False,False,1000000.0,1000000.0,0,-77.93399999999987,34.24899999999986
POINT (-77.93299999999986 34.24899999999986),7107,False,False,False,False,1000000.0,1000000.0,0,-77.93299999999986,34.24899999999986
POINT (-77.93199999999986 34.24899999999986),7108,False,False,False,False,1000000.0,1000000.0,0,-77.93199999999986,34.24899999999986
POINT (-77.93099999999986 34.24899999999986),7109,False,False,False,False,1000000.0,1000000.0,0,-77.93099999999986,34.24899999999986
POINT (-77.92999999999985 34.24899999999986),7110,False,False,False,False,1000000.0,1000000.0,0,-77.92999999999985,34.24899999999986
POINT (-77.92899999999985 34.24899999999986),7111,False,False,False,False,1000000.0,1000000.0,0,-77.92899999999985,34.24899999999986
POINT (-77.92799999999984 34.24899999999986),7112,False,False,False,False,1000000.0,1000000.0,0,-77.92799999999984,34.24899999999986
POINT (-77.92699999999984 34.24899999999986),7113,False,False,False,False,1000000.0,1000000.0,0,-77.92699999999984,34.24899999999986
POINT (-77.92599999999983 34.24899999999986),7114,False,False,False,False,1000000.0,1000000.0,0,-77.92599999999983,34.24899999999986
POINT (-77.92499999999983 34.24899999999986),7115,False,False,False,False,1000000.0,1000000.0,0,-77.92499999999983,34.24899999999986
POINT (-77.92399999999982 34.24899999999986),7116,False,False,False,False,1000000.0,1000000.0,0,-77.92399999999982,34.24899999999986
POINT (-77.92299999999982 34.24899999999986),7117,False,False,False,False,1000000.0,1000000.0,0,-77.92299999999982,34.24899999999986
POINT (-77.92199999999981 34.24899999999986),7118,False,False,False,False,1000000.0,1000000.0,0,-77.92199999999981,34.24899999999986
POINT (-77.92099999999981 34.24899999999986),7119,False,False,False,False,1000000.0,1000000.0,0,-77.92099999999981,34.24899999999986
POINT (-77.9199999999998 34.24899999999986),7120,False,False,False,False,1000000.0,1000000.0,0,-77.9199999999998,34.24899999999986
POINT (-77.9189999999998 34.24899999999986),7121,False,False,False,False,1000000.0,1000000.0,0,-77.9189999999998,34.24899999999986
POINT (-77.9179999999998 34.24899999999986),7122,False,False,False,False,1000000.0,1000000.0,0,-77.9179999999998,34.24899999999986
POINT (-77.91699999999979 34.24899999999986),7123,False,False,False,False,1000000.0,1000000.0,0,-77.91699999999979,34.24899999999986
POINT (-77.91599999999978 34.24899999999986),7124,False,False,False,False,1000000.0,1000000.0,0,-77.91599999999978,34.24899999999986
POINT (-77.91499999999978 34.24899999999986),7125,False,False,False,False,1000000.0,1000000.0,0,-77.91499999999978,34.24899999999986
POINT (-77.91399999999977 34.24899999999986),7126,False,False,False,False,1000000.0,1000000.0,0,-77.91399999999977,34.24899999999986
POINT (-77.91299999999977 34.24899999999986),7127,False,False,False,False,1000000.0,1000000.0,0,-77.91299999999977,34.24899999999986
POINT (-77.91199999999976 34.24899999999986),7128,False,False,False,False,1000000.0,1000000.0,0,-77.91199999999976,34.24899999999986
POINT (-77.91099999999976 34.24899999999986),7129,False,False,False,False,1000000.0,1000000.0,0,-77.91099999999976,34.24899999999986
POINT (-77.90999999999976 34.24899999999986),7130,False,False,False,False,1000000.0,1000000.0,0,-77.90999999999976,34.24899999999986
POINT (-77.90899999999975 34.24899999999986),7131,False,False,False,False,1000000.0,1000000.0,0,-77.90899999999975,34.24899999999986
POINT (-77.90799999999975 34.24899999999986),7132,False,False,False,False,1000000.0,1000000.0,0,-77.90799999999975,34.24899999999986
POINT (-77.90699999999974 34.24899999999986),7133,False,False,False,False,1000000.0,1000000.0,0,-77.90699999999974,34.24899999999986
POINT (-77.90599999999974 34.24899999999986),7134,False,False,False,False,1000000.0,1000000.0,0,-77.90599999999974,34.24899999999986
POINT (-77.90499999999973 34.24899999999986),7135,False,False,False,False,1000000.0,1000000.0,0,-77.90499999999973,34.24899999999986
POINT (-77.90399999999973 34.24899999999986),7136,False,False,False,False,1000000.0,1000000.0,0,-77.90399999999973,34.24899999999986
POINT (-77.90299999999972 34.24899999999986),7137,False,False,False,False,1000000.0,1000000.0,0,-77.90299999999972,34.24899999999986
POINT (-77.90199999999972 34.24899999999986),7138,False,False,False,False,1000000.0,1000000.0,0,-77.90199999999972,34.24899999999986
POINT (-77.90099999999971 34.24899999999986),7139,False,False,False,False,1000000.0,1000000.0,0,-77.90099999999971,34.24899999999986
